,REF,Review Date,Cocoa Percent,Rating,Num_of_Ingredients,clusters
709,1554,2015,70.0,3.25,3,2
710,1708,2016,75.0,3.25,3,2
711,907,2012,58.0,3.25,4,0
712,1093,2013,70.0,2.5,4,2
713,1093,2013,70.0,2.75,4,2
714,1093,2013,70.0,2.75,4,2
715,1462,2015,72.0,3.5,3,2
716,1462,2015,65.0,3.5,3,2
717,1832,2016,70.0,2.5,3,2
718,1832,2016,70.0,3.0,3,2
719,170,2007,66.0,2.5,4,0
720,175,2007,64.0,3.0,4,0
721,175,2007,71.0,3.0,4,0
722,175,2007,60.0,3.0,4,0
723,180,2007,64.0,3.0,4,0
724,180,2007,64.0,3.0,4,0
725,263,2008,66.0,3.75,4,0
726,423,2009,64.0,3.0,4,0
727,2222,2018,70.0,2.5,2,1
728,2222,2018,70.0,2.5,2,1
729,2222,2018,80.0,3.0,2,1
730,1916,2016,72.0,2.5,2,1
731,2422,2019,72.0,3.0,2,1
732,166,2007,77.0,3.5,2,0
733,166,2007,77.0,3.5,2,0
734,241,2008,80.0,2.75,2,0
735,661,2011,80.0,2.75,2,0
736,682,2011,75.0,2.75,2,0
737,769,2011,74.0,3.0,2,0
738,769,2011,70.0,3.25,2,0
739,895,2012,75.0,2.75,2,0
740,1034,2013,70.0,3.25,2,2
741,1193,2013,76.0,3.5,2,2
742,1235,2014,74.0,3.5,2,2
743,1634,2015,70.0,3.75,2,2
744,1864,2016,78.0,3.5,2,1
745,1952,2017,70.0,3.75,2,1
746,1972,2017,75.0,3.75,2,1
747,2016,2017,72.0,4.0,2,1
748,2258,2018,80.0,3.75,2,1
749,2434,2019,72.0,3.75,2,1
750,2270,2019,72.0,4.0,2,1
751,2466,2020,73.0,3.5,2,1
752,2554,2021,75.0,3.75,2,1
753,2656,2021,72.0,4.0,2,1
754,2406,2019,75.0,2.5,4,1
755,2402,2019,70.0,2.75,4,1
756,2402,2019,65.0,3.0,4,1
757,2406,2019,75.0,3.0,4,1
758,1371,2014,72.0,3.25,3,2
759,1371,2014,72.0,3.25,3,2
760,1407,2014,72.0,3.5,3,2
761,1688,2015,85.0,3.0,3,2
762,311,2009,70.0,3.75,0,0
763,63,2006,70.0,1.5,3,0
764,304,2008,88.0,3.0,3,0
765,87,2006,70.0,3.0,2,0
766,87,2006,70.0,3.25,2,0
767,87,2006,70.0,3.5,2,0
768,129,2007,75.0,3.25,2,0
769,135,2007,60.0,3.25,2,0
770,135,2007,70.0,3.5,2,0
771,192,2007,70.0,3.5,2,0
772,192,2007,70.0,3.75,2,0
773,111,2007,70.0,4.0,2,0
774,192,2007,70.0,4.0,2,0
775,192,2007,70.0,4.0,2,0
776,227,2008,70.0,3.0,2,0
777,272,2008,70.0,3.0,2,0
778,272,2008,78.0,3.5,2,0
779,272,2008,70.0,3.75,2,0
780,470,2010,70.0,3.0,2,0
781,693,2011,70.0,3.5,2,0
782,863,2012,70.0,3.5,2,0
783,863,2012,70.0,3.75,2,0
784,1109,2013,100.0,3.0,0,2
785,1672,2015,70.0,3.75,2,2
786,1672,2015,70.0,3.75,2,2
787,2040,2018,70.0,4.0,2,1
788,1672,2015,70.0,2.5,3,2
789,1676,2015,80.0,2.75,3,2
790,1676,2015,77.0,2.75,3,2
791,1880,2016,75.0,2.75,3,1
792,2052,2018,71.5,2.75,3,1
793,2052,2018,72.0,3.5,3,1
794,2096,2018,80.0,3.5,2,1
795,2696,2021,78.0,3.25,3,1
796,2390,2019,75.0,2.5,2,1
797,2390,2019,70.0,2.75,2,1
798,2390,2019,75.0,3.0,2,1
799,523,2010,70.0,2.5,3,0
800,516,2010,70.0,3.5,3,0
801,516,2010,72.0,3.75,3,0
802,523,2010,70.0,3.75,3,0
803,697,2011,72.0,3.0,3,0
804,697,2011,71.0,3.25,3,0
805,661,2011,65.0,3.5,3,0
806,765,2011,71.0,3.5,3,0
807,623,2011,72.0,3.75,3,0
808,923,2012,72.0,3.75,3,0
809,1331,2014,70.0,3.5,4,2
810,1331,2014,76.0,3.75,4,2
811,1662,2015,70.0,4.0,4,2
812,1964,2017,70.0,2.75,4,1
813,2100,2018,80.0,3.25,4,1
814,2366,2019,70.0,3.5,4,1
815,2648,2021,70.0,3.5,4,1
816,1506,2015,70.0,3.25,2,2
817,841,2012,82.0,2.75,0,0
818,1630,2015,70.0,3.25,3,2
819,1630,2015,70.0,3.25,3,2
820,1626,2015,70.0,3.5,3,2
821,1626,2015,70.0,3.5,3,2
822,1630,2015,70.0,4.0,3,2
823,2040,2018,70.0,4.0,3,1
824,1343,2014,70.0,3.25,3,2
825,1343,2014,70.0,3.5,3,2
826,1343,2014,70.0,3.75,3,2
827,1812,2016,70.0,3.25,3,2
828,1812,2016,70.0,3.25,3,2
829,919,2012,72.0,2.75,3,0
830,2358,2019,80.0,3.5,2,1
831,1876,2016,68.0,3.0,2,1
832,2534,2020,70.0,3.0,2,1
833,2534,2020,70.0,3.0,2,1
834,252,2008,71.0,2.75,4,0
835,709,2011,75.0,3.75,4,0
836,32,2006,70.0,2.75,5,0
837,206,2008,74.0,2.5,5,0
838,206,2008,58.0,2.5,5,0
839,206,2008,61.0,3.0,5,0
840,439,2009,60.5,2.75,5,0
841,439,2009,70.0,3.0,5,0
842,1662,2015,70.0,3.75,5,2
843,2382,2019,70.0,3.5,3,1
844,1137,2013,60.0,2.75,2,2
845,1137,2013,70.0,3.25,2,2
846,1450,2015,79.0,3.0,3,2
847,1454,2015,78.0,3.5,3,2
848,2114,2018,70.0,3.25,2,1
849,2108,2018,70.0,3.5,2,1
850,2108,2018,70.0,3.5,2,1
851,2118,2018,70.0,3.5,2,1
852,1916,2016,75.0,3.25,2,1
853,2198,2018,72.0,3.0,2,1
854,2350,2019,70.0,2.5,3,1
855,2350,2019,80.0,3.0,3,1
856,2350,2019,72.0,3.5,3,1
857,565,2010,80.0,3.25,0,0
858,1209,2014,80.0,3.0,3,2
859,1205,2014,70.0,3.25,3,2
860,1209,2014,74.0,3.25,3,2
861,252,2008,72.0,3.0,4,0
862,414,2009,65.0,2.0,4,0
863,431,2009,74.0,2.75,4,0
864,423,2009,81.0,3.5,4,0
865,903,2012,70.0,2.75,4,0
866,2570,2021,65.0,3.0,3,1
867,2570,2021,70.0,3.5,2,1
868,666,2011,55.0,2.5,4,0
869,666,2011,55.0,2.5,4,0
870,666,2011,70.0,2.5,4,0
871,672,2011,62.0,2.5,4,0
872,666,2011,62.0,2.75,4,0
873,1275,2014,80.0,3.0,3,2
874,1275,2014,80.0,3.5,3,2
875,1275,2014,80.0,3.75,3,2
876,2142,2018,80.0,3.5,3,1
877,2664,2021,70.0,3.0,3,1
878,2450,2019,73.0,3.0,3,1
879,565,2010,75.0,2.75,2,0
880,1736,2016,76.0,2.5,2,2
881,1736,2016,76.0,2.75,2,2
882,1732,2016,76.0,3.0,2,2
883,105,2006,62.0,2.0,5,0
884,48,2006,64.0,3.0,5,0
885,48,2006,65.0,3.0,5,0
886,105,2006,74.0,3.0,5,0
887,48,2006,72.0,3.5,5,0
888,56,2006,68.0,4.0,5,0
889,494,2010,58.0,3.5,5,0
890,1283,2014,65.0,2.25,3,2
891,1287,2014,85.0,2.5,3,2
892,1283,2014,80.0,3.0,3,2
893,1283,2014,70.0,3.25,3,2
894,2474,2020,70.0,2.75,3,1
895,2482,2020,70.0,2.75,3,1
896,2478,2020,70.0,3.0,3,1
897,2486,2020,70.0,3.25,3,1
898,2398,2019,73.0,3.25,4,1
899,2394,2019,72.0,3.5,4,1
900,2398,2019,69.0,3.5,4,1
901,2398,2019,72.0,3.75,4,1
902,2154,2018,75.0,2.75,2,1
903,2154,2018,75.0,2.75,2,1
904,2154,2018,75.0,3.0,2,1
905,2150,2018,75.0,3.5,2,1
906,2202,2018,70.0,3.0,3,1
907,2206,2018,68.0,3.5,3,1
908,2206,2018,70.0,3.5,3,1
909,1267,2014,72.0,2.75,3,2
910,1776,2016,70.0,2.75,6,2
911,1776,2016,80.0,2.75,6,2
912,1772,2016,70.0,2.75,2,2
913,1776,2016,75.0,3.5,2,2
914,1776,2016,67.0,3.75,2,2
915,2076,2018,72.0,2.75,2,1
916,2072,2018,70.0,3.0,2,1
917,2072,2018,70.0,3.0,2,1
918,2072,2018,70.0,3.25,2,1
919,2072,2018,68.0,3.5,2,1
920,2430,2019,70.0,3.0,2,1
921,2430,2019,70.0,3.5,2,1
922,2712,2021,72.0,3.5,2,1
923,2712,2021,72.0,3.5,2,1
924,2318,2019,70.0,3.0,2,1
925,2322,2019,70.0,3.0,2,1
926,2322,2019,70.0,3.0,2,1
927,2322,2019,70.0,3.0,2,1
928,2318,2019,70.0,3.25,2,1
929,2322,2019,70.0,3.75,2,1
930,2326,2019,70.0,3.75,2,1
931,915,2012,60.0,3.5,3,0
932,911,2012,70.0,3.75,3,0
933,1355,2014,70.0,3.5,3,2
934,1355,2014,70.0,3.75,3,2
935,2044,2018,60.0,2.5,4,1
936,2100,2018,70.0,3.0,3,1
937,2122,2018,85.0,3.0,2,1
938,2100,2018,70.0,3.25,3,1
939,2118,2018,72.0,3.5,2,1
940,1351,2014,60.0,3.5,4,2
941,1351,2014,65.0,3.5,4,2
942,1542,2015,80.0,3.0,4,2
943,1538,2015,70.0,3.5,4,2
944,1538,2015,75.0,3.5,4,2
945,781,2011,70.0,3.5,2,0
946,785,2011,65.0,3.5,2,0
947,887,2012,81.0,2.0,2,0
948,883,2012,70.0,2.5,2,0
949,883,2012,66.0,3.5,2,0
950,1042,2013,66.0,3.5,2,2
951,1209,2014,80.0,3.0,2,2
952,1295,2014,68.0,3.25,2,2
953,1634,2015,73.0,3.5,2,2
954,1940,2017,70.0,3.5,2,1
955,2430,2019,71.0,3.25,3,1
956,370,2009,80.0,2.75,3,0
957,370,2009,70.0,3.0,3,0
958,370,2009,70.0,3.25,3,0
959,370,2009,65.0,3.5,3,0
960,636,2011,74.0,2.75,3,0
961,682,2011,74.0,2.75,3,0
962,688,2011,74.0,3.0,3,0
963,642,2011,70.0,3.25,3,0
964,682,2011,72.0,3.25,3,0
965,745,2011,76.0,3.25,3,0
966,642,2011,72.0,3.5,3,0
967,642,2011,70.0,3.5,3,0
968,745,2011,70.0,4.0,3,0
969,931,2012,69.0,3.0,2,0
970,899,2012,69.0,3.5,2,0
971,899,2012,69.0,3.5,2,0
972,915,2012,74.0,4.0,3,0
973,927,2012,69.0,4.0,2,0
974,1030,2013,72.0,3.25,3,2
975,1081,2013,72.0,3.75,3,2
976,1117,2013,70.0,3.75,3,2
977,1149,2013,70.0,4.0,3,2
978,1383,2014,70.0,3.0,3,2
979,1383,2014,70.0,3.5,3,2
980,1383,2014,70.0,3.5,3,2
981,1387,2014,70.0,3.5,3,2
982,2024,2017,70.0,3.5,3,1
983,2028,2017,70.0,3.5,3,1
984,2024,2017,70.0,3.75,3,1
985,2174,2018,72.0,3.25,3,1
986,2174,2018,72.0,3.5,3,1
987,2708,2021,74.0,3.0,3,1
988,2642,2021,68.0,3.25,3,1
989,2708,2021,74.0,3.25,3,1
990,2642,2021,68.0,3.5,3,1
991,2644,2021,70.0,3.5,3,1
992,2704,2021,70.0,3.5,3,1
993,2644,2021,70.0,3.75,3,1
994,2644,2021,68.0,4.0,3,1
995,2000,2017,70.0,3.5,2,1
996,2000,2017,70.0,3.75,2,1
997,1375,2014,70.0,3.5,2,2
998,1375,2014,70.0,3.5,2,2
999,1375,2014,70.0,4.0,2,2
1000,1912,2016,70.0,3.5,2,1
1001,1956,2017,70.0,3.75,3,1
1002,2126,2018,60.0,3.0,3,1
1003,2130,2018,70.0,3.0,3,1
1004,2126,2018,70.0,3.25,3,1
1005,2134,2018,70.0,3.25,3,1
1006,2122,2018,68.0,3.5,3,1
1007,2130,2018,70.0,3.5,3,1
1008,2122,2018,70.0,3.75,3,1
1009,2126,2018,70.0,3.75,3,1
1010,2130,2018,70.0,3.75,3,1
1011,2126,2018,70.0,4.0,3,1
1012,2130,2018,70.0,4.0,3,1
1013,623,2011,70.0,3.25,3,0
1014,623,2011,70.0,3.5,3,0
1015,623,2011,70.0,3.5,3,0
1016,895,2012,70.0,3.25,3,0
1017,899,2012,70.0,3.25,3,0
1018,899,2012,70.0,3.25,3,0
1019,923,2012,70.0,3.75,3,0
1020,1034,2013,70.0,3.25,3,2
1021,1034,2013,70.0,3.5,3,2
1022,1259,2014,70.0,3.5,3,2
1023,1680,2015,60.0,3.0,3,2
1024,1680,2015,85.0,3.25,3,2
1025,781,2011,70.0,3.0,3,0
1026,753,2011,66.0,3.25,3,0
1027,863,2012,70.0,2.5,3,0
1028,1185,2013,75.0,3.0,3,2
1029,1046,2013,70.0,3.75,3,2
1030,1359,2014,76.0,3.0,3,2
1031,1347,2014,70.0,3.75,3,2
1032,1780,2016,74.0,3.75,2,2
1033,1780,2016,74.0,4.0,2,2
1034,2366,2019,85.0,3.5,2,1
1035,2278,2019,74.0,3.75,2,1
1036,2550,2021,77.0,3.25,2,1
1037,2554,2021,68.0,3.75,4,1
1038,2664,2021,72.0,3.75,3,1
1039,2174,2018,70.0,2.5,3,1
1040,2190,2018,70.0,3.0,2,1
1041,2202,2018,70.0,3.0,2,1
1042,2202,2018,70.0,3.5,3,1
1043,1367,2014,85.0,2.5,3,2
1044,1642,2015,65.0,3.25,4,2
1045,1646,2015,70.0,3.5,4,2
1046,1646,2015,80.0,3.5,4,2
1047,1646,2015,75.0,3.5,4,2
1048,1642,2015,70.0,4.0,4,2
1049,2012,2017,77.0,3.5,3,1
1050,2012,2017,75.0,3.5,3,1
1051,2096,2018,72.0,2.75,3,1
1052,2282,2019,75.0,2.75,3,1
1053,1672,2015,66.0,3.0,2,2
1054,1848,2016,70.0,3.5,2,1
1055,1924,2016,77.0,2.75,3,1
1056,1924,2016,77.0,3.25,3,1
1057,1924,2016,77.0,3.25,3,1
1058,2032,2017,70.0,3.25,3,1
1059,2446,2019,73.0,2.5,3,1
1060,2446,2019,73.0,3.0,3,1
1061,2602,2021,70.0,3.75,3,1
1062,2194,2018,70.0,2.75,2,1
1063,2642,2021,70.0,3.0,2,1
1064,2642,2021,70.0,3.25,2,1
1065,2644,2021,70.0,3.25,2,1
1066,741,2011,72.0,3.0,5,0
1067,2692,2021,72.0,3.5,3,1
1068,2692,2021,70.0,3.5,3,1
1069,2692,2021,75.0,3.5,3,1
1070,2696,2021,73.0,3.5,3,1
1071,15,2006,70.0,2.5,5,0
1072,1896,2016,70.0,3.5,2,1
1073,2382,2019,73.0,2.5,2,1
1074,2696,2021,70.0,3.0,3,1
1075,241,2008,71.0,2.5,5,0
1076,363,2009,60.0,2.75,5,0
1077,494,2010,82.0,3.25,5,0
1078,355,2009,64.0,3.0,4,0
1079,355,2009,64.0,3.0,4,0
1080,355,2009,64.0,3.0,4,0
1081,355,2009,76.0,3.0,4,0
1082,355,2009,64.0,3.25,4,0
1083,2060,2018,70.0,2.75,4,1
1084,87,2006,65.0,2.5,5,0
1085,15,2006,65.0,3.0,5,0
1086,99,2006,61.0,3.0,5,0
1087,87,2006,65.0,3.5,5,0
1088,93,2006,65.0,3.5,5,0
1089,93,2006,61.0,3.5,5,0
1090,147,2007,72.0,3.5,5,0
1091,259,2008,65.0,3.0,5,0
1092,276,2008,64.0,3.0,5,0
1093,276,2008,65.0,3.5,5,0
1094,316,2009,55.0,3.0,5,0
1095,387,2009,91.0,3.0,5,0
1096,387,2009,70.0,3.5,5,0
1097,552,2010,65.0,3.0,5,0
1098,654,2011,72.0,2.75,5,0
1099,654,2011,61.0,3.25,5,0
1100,654,2011,72.0,3.25,5,0
1101,1053,2013,65.0,2.75,5,2
1102,1053,2013,65.0,2.75,5,2
1103,1053,2013,65.0,3.25,5,2
1104,1053,2013,65.0,3.5,5,2
1105,1602,2015,70.0,3.75,5,2
1106,1205,2014,100.0,2.0,0,2
1107,1197,2014,80.0,2.75,3,2
1108,1197,2014,74.0,2.75,3,2
1109,1201,2014,65.0,2.75,3,2
1110,1201,2014,70.0,3.0,3,2
1111,1201,2014,80.0,3.0,3,2
1112,1197,2014,75.0,3.25,3,2
1113,1201,2014,66.0,3.25,3,2
1114,1197,2014,70.0,3.5,3,2
1115,166,2007,77.0,2.5,4,0
1116,1327,2014,55.0,2.75,4,2
1117,1327,2014,70.0,3.0,4,2
1118,701,2011,70.0,3.0,0,0
1119,1696,2015,67.0,3.0,3,2
1120,1700,2015,77.0,3.5,3,2
1121,1700,2015,74.0,3.5,3,2
1122,1808,2016,85.0,3.25,3,2
1123,2040,2018,75.0,3.0,3,1
1124,2330,2019,70.0,3.0,3,1
1125,2270,2019,70.0,3.25,3,1
1126,2382,2019,65.0,2.75,3,1
1127,2378,2019,72.0,3.25,3,1
1128,2378,2019,70.0,3.5,3,1
1129,2606,2021,70.0,3.5,2,1
1130,1876,2016,64.0,2.75,3,1
1131,2302,2019,71.0,2.5,4,1
1132,2306,2019,71.0,2.5,4,1
1133,2302,2019,71.0,3.0,4,1
1134,1748,2016,70.0,3.25,3,2
1135,1748,2016,74.0,3.5,3,2
1136,1243,2014,67.0,3.0,3,2
1137,1239,2014,67.0,3.5,3,2
1138,1243,2014,67.0,3.75,3,2
1139,1243,2014,67.0,3.75,3,2
1140,1744,2016,72.0,3.5,3,2
1141,1744,2016,70.0,3.5,3,2
1142,1748,2016,77.0,3.5,3,2
1143,1744,2016,68.0,3.75,3,2
1144,1744,2016,72.0,4.0,3,2
1145,1458,2015,57.0,2.75,3,2
1146,1462,2015,74.0,3.5,3,2
1147,2614,2021,70.0,2.75,2,1
1148,2614,2021,70.0,3.25,2,1
1149,1546,2015,70.0,2.75,2,2
1150,1546,2015,74.0,3.0,2,2
1151,1546,2015,70.0,3.0,2,2
1152,1550,2015,73.0,3.25,2,2
1153,1550,2015,70.0,3.25,2,2
1154,2150,2018,70.0,2.25,2,1
1155,2146,2018,73.0,2.5,2,1
1156,2150,2018,74.0,2.75,2,1
1157,2150,2018,70.0,3.0,2,1
1158,2146,2018,71.0,3.5,2,1
1159,1712,2016,70.0,2.75,3,2
1160,1712,2016,72.0,2.75,3,2
1161,1712,2016,75.0,3.25,3,2
1162,1712,2016,66.0,3.5,3,2
1163,2426,2019,68.0,3.25,3,1
1164,2450,2019,85.0,3.5,3,1
1165,414,2009,80.0,2.0,4,0
1166,414,2009,80.0,2.5,2,0
1167,414,2009,72.0,3.0,2,0
1168,414,2009,58.0,3.25,4,0
1169,414,2009,58.0,3.5,4,0
1170,431,2009,70.0,2.5,2,0
1171,431,2009,70.0,2.75,2,0
1172,431,2009,70.0,3.5,2,0
1173,431,2009,75.0,3.75,2,0
1174,1466,2015,70.0,3.5,4,2
1175,1466,2015,70.0,3.5,4,2
1176,1466,2015,70.0,3.5,4,2
1177,1466,2015,70.0,3.5,4,2
1178,1872,2016,70.0,2.75,4,1
1179,1327,2014,72.0,2.5,2,2
1180,1113,2013,100.0,1.75,0,2
1181,1030,2013,70.0,4.0,2,2
1182,1654,2015,70.0,2.75,2,2
1183,2134,2018,75.0,2.75,4,1
1184,2386,2019,72.0,3.0,4,1
1185,2386,2019,80.0,3.0,4,1
1186,296,2008,80.0,2.5,0,0
1187,296,2008,75.0,2.75,4,0
1188,245,2008,72.0,3.0,3,0
1189,300,2008,72.0,3.0,4,0
1190,552,2010,70.0,2.75,0,0
1191,600,2010,70.0,2.75,4,0
1192,552,2010,70.0,3.0,0,0
1193,623,2011,80.0,3.0,4,0
1194,623,2011,65.0,3.0,4,0
1195,623,2011,65.0,3.25,4,0
1196,809,2012,66.0,3.5,4,0
1197,1113,2013,100.0,2.5,1,2
1198,1109,2013,100.0,2.75,0,2
1199,1113,2013,100.0,2.75,0,2
1200,1038,2013,75.0,3.0,4,2
1201,1065,2013,90.0,3.0,2,2
1202,1065,2013,72.0,3.0,4,2
1203,1038,2013,80.0,3.5,4,2
1204,1065,2013,82.0,3.5,2,2
1205,1097,2013,70.0,3.25,3,2
1206,1097,2013,70.0,3.75,3,2
1207,1307,2014,70.0,3.0,3,2
1208,1311,2014,70.0,3.0,3,2
1209,1311,2014,70.0,3.0,3,2
1210,1387,2014,70.0,3.5,3,2
1211,1311,2014,70.0,3.75,3,2
1212,1542,2015,70.0,3.5,3,2
1213,729,2011,72.0,3.25,3,0
1214,737,2011,72.0,3.5,3,0
1215,725,2011,72.0,3.75,3,0
1216,725,2011,72.0,3.75,3,0
1217,733,2011,72.0,3.75,3,0
1218,733,2011,74.0,4.0,3,0
1219,737,2011,70.0,4.0,3,0
1220,737,2011,72.0,4.0,3,0
1221,737,2011,72.0,4.0,3,0
1222,1085,2013,72.0,3.75,3,2
1223,1788,2016,61.0,2.5,4,2
1224,1255,2014,77.0,3.0,3,2
1225,2008,2017,72.0,3.25,3,1
1226,943,2012,72.0,2.75,4,0
1227,943,2012,72.0,3.0,4,0
1228,1279,2014,72.0,2.25,2,2
1229,1279,2014,72.0,3.25,2,2
1230,1279,2014,72.0,3.25,2,2
1231,1275,2014,72.0,3.5,2,2
1232,2250,2018,72.0,2.75,4,1
1233,1546,2015,70.0,2.75,2,2
1234,1542,2015,70.0,3.5,2,2
1235,5,2006,71.0,2.0,5,0
1236,2146,2018,72.0,3.25,3,1
1237,1976,2017,67.0,3.0,4,1
1238,1976,2017,75.0,3.0,4,1
1239,1972,2017,72.0,3.5,3,1
1240,1976,2017,65.0,3.5,4,1
1241,1980,2017,70.0,3.5,4,1
1242,2008,2017,68.0,3.5,5,1
1243,2008,2017,78.0,3.75,4,1
1244,2100,2018,66.0,3.0,4,1
1245,2104,2018,73.0,3.25,4,1
1246,2104,2018,80.0,3.25,4,1
1247,1534,2015,63.0,2.75,2,2
1248,2458,2020,75.0,2.75,3,1
1249,2218,2018,70.0,3.0,3,1
1250,2214,2018,70.0,3.5,3,1
1251,2218,2018,70.0,3.5,3,1
1252,2218,2018,70.0,3.75,3,1
1253,1069,2013,82.0,3.0,5,2
1254,1069,2013,55.0,3.25,5,2
1255,1073,2013,62.0,3.25,5,2
1256,1061,2013,70.0,3.5,5,2
1257,2498,2020,68.0,3.75,4,1
1258,2498,2020,70.0,3.75,3,1
1259,2502,2020,67.0,3.75,4,1
1260,2394,2019,70.0,3.0,3,1
1261,2454,2019,72.0,3.0,4,1
1262,2390,2019,71.5,3.5,3,1
1263,2422,2019,68.0,3.75,4,1
1264,2454,2019,65.0,3.75,4,1
1265,2338,2019,75.0,3.0,3,1
1266,2338,2019,75.0,3.0,3,1
1267,2334,2019,75.0,3.25,3,1
1268,387,2009,65.0,3.75,0,0
1269,837,2012,64.0,2.5,0,0
1270,248,2008,85.0,2.5,4,0
1271,263,2008,75.0,2.5,4,0
1272,245,2008,75.0,2.75,4,0
1273,248,2008,85.0,2.75,4,0
1274,241,2008,70.0,3.0,4,0
1275,248,2008,85.0,3.0,4,0
1276,269,2008,85.0,3.0,4,0
1277,241,2008,70.0,3.5,4,0
1278,404,2009,70.0,2.75,0,0
1279,423,2009,80.0,2.75,0,0
1280,2708,2021,70.0,3.25,3,1
1281,2708,2021,70.0,3.5,3,1
1282,1133,2013,70.0,3.75,3,2
1283,431,2009,72.0,2.0,5,0
1284,2478,2020,70.0,3.25,3,1
1285,1251,2014,60.0,3.0,2,2
1286,1968,2017,70.0,3.0,2,1
1287,1968,2017,70.0,3.0,2,1
1288,2016,2017,70.0,3.25,2,1
1289,2064,2018,70.0,3.0,2,1
1290,2068,2018,70.0,3.25,2,1
1291,2044,2018,70.0,3.75,2,1
1292,2286,2019,70.0,3.0,2,1
1293,2282,2019,70.0,3.25,2,1
1294,1422,2014,72.0,2.5,2,2
1295,1422,2014,72.0,2.75,3,2
1296,1422,2014,72.0,3.0,3,2
1297,1422,2014,72.0,3.25,3,2
1298,1426,2014,90.0,3.25,2,2
1299,1426,2014,72.0,3.25,3,2
1300,1426,2014,72.0,3.25,3,2
1301,1852,2016,70.0,2.75,4,1
1302,1840,2016,70.0,3.25,4,2
1303,1852,2016,70.0,3.75,4,1
1304,1852,2016,70.0,3.75,4,1
1305,1359,2014,72.5,2.5,5,2
1306,1363,2014,72.5,2.5,5,2
1307,1359,2014,72.5,3.0,5,2
1308,1363,2014,72.5,3.0,5,2
1309,451,2009,68.0,3.0,5,0
1310,431,2009,64.0,3.5,5,0
1311,597,2010,71.0,3.0,5,0
1312,576,2010,75.0,3.25,5,0
1313,576,2010,74.0,3.75,5,0
1314,682,2011,74.0,3.75,5,0
1315,891,2012,74.0,3.25,5,0
1316,927,2012,68.0,3.75,5,0
1317,891,2012,70.0,4.0,5,0
1318,2426,2019,68.0,3.0,3,1
1319,1892,2016,70.0,2.25,0,1
1320,1892,2016,70.0,2.5,0,1
1321,1892,2016,70.0,3.0,0,1
1322,1892,2016,70.0,3.0,0,1
1323,2138,2018,70.0,3.0,2,1
1324,2138,2018,75.0,3.0,2,1
1325,2138,2018,70.0,3.25,4,1
1326,2138,2018,70.0,3.25,2,1
1327,2254,2018,70.0,3.5,2,1
1328,2254,2018,70.0,3.5,2,1
1329,2358,2019,72.0,3.5,2,1
1330,230,2008,74.0,3.5,4,0
1331,439,2009,60.0,3.0,4,0
1332,346,2009,68.0,3.25,4,0
1333,346,2009,69.0,3.5,4,0
1334,445,2009,60.0,3.75,4,0
1335,741,2011,68.0,3.5,4,0
1336,891,2012,66.0,3.5,4,0
1337,1121,2013,74.0,2.75,4,2
1338,1145,2013,60.0,3.25,4,2
1339,1189,2013,56.0,3.25,4,2
1340,721,2011,72.0,2.5,0,0
1341,713,2011,60.0,3.25,0,0
1342,2186,2018,70.0,3.0,2,1
1343,2182,2018,70.0,3.5,2,1
1344,2186,2018,70.0,3.5,2,1
1345,1434,2014,70.0,2.75,4,2
1346,1438,2014,68.0,2.75,4,2
1347,1590,2015,75.0,2.75,4,2
1348,1590,2015,75.0,2.75,4,2
1349,1590,2015,75.0,3.0,4,2
1350,1594,2015,75.0,3.0,4,2
1351,1590,2015,75.0,3.25,4,2
1352,1642,2015,75.0,3.25,4,2
1353,1638,2015,75.0,3.5,4,2
1354,1642,2015,75.0,3.75,4,2
1355,927,2012,70.0,3.5,0,0
1356,327,2009,75.0,2.5,0,0
1357,833,2012,75.0,3.0,5,0
1358,833,2012,75.0,3.0,5,0
1359,853,2012,72.0,3.0,5,0
1360,1784,2016,80.0,3.5,2,2
1361,2048,2018,71.0,3.0,3,1
1362,2048,2018,70.0,3.25,3,1
1363,2048,2018,73.0,3.5,3,1
1364,1972,2017,74.0,3.75,3,1
1365,2266,2019,70.0,2.75,3,1
1366,2262,2019,70.0,3.25,3,1
1367,2266,2019,70.0,3.5,3,1
1368,1371,2014,70.0,3.5,2,2
1369,1566,2015,70.0,3.0,2,2
1370,1562,2015,70.0,3.25,2,2
1371,1566,2015,70.0,3.25,2,2
1372,1562,2015,70.0,3.5,2,2
1373,1566,2015,70.0,3.5,2,2
1374,1728,2016,70.0,3.25,2,2
1375,1952,2017,70.0,3.25,2,1
1376,1952,2017,70.0,3.5,2,1
1377,1984,2017,70.0,4.0,3,1
1378,2122,2018,70.0,3.75,3,1
1379,2338,2019,70.0,3.25,3,1
1380,2442,2019,70.0,3.25,3,1
1381,2562,2021,70.0,3.5,3,1
1382,2562,2021,70.0,3.75,3,1
1383,1231,2014,71.0,3.5,3,2
1384,1856,2016,70.0,3.0,2,1
1385,947,2012,75.0,2.75,2,0
1386,947,2012,74.0,3.0,2,0
1387,855,2012,65.0,3.5,2,0
1388,903,2012,68.0,3.5,2,0
1389,947,2012,68.0,3.5,2,0
1390,903,2012,68.0,3.75,2,0
1391,157,2007,85.0,3.0,4,0
1392,2538,2020,72.0,2.5,2,1
1393,2538,2020,72.0,3.0,2,1
1394,2538,2020,72.0,3.0,2,1
1395,1049,2013,65.0,2.5,5,2
1396,1093,2013,71.0,3.0,4,2
1397,1097,2013,72.0,3.0,4,2
